id,toxicity_score,is_encrypted,upvotes_count,cluster,pca_x,pca_y
e8166219-3ea8-4be5-8c5c-68d8af71ac04,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
324706ed-3fff-441a-a5db-09128c751d2b,1.0,False,2.0,0,0.30022151864856605,-0.006751415219120196
bdc1f105-0a44-46cb-8dcb-174501396575,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
17c9b5d4-2e98-4a3e-acf0-afc2dc09ace1,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
0d1df2ef-d27b-40f8-a2ee-c4c3e46e7a21,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
47e1a051-be71-4d33-ac51-2af4dc976a24,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
a6a50a11-9028-4c69-bbb9-a0250d0cd972,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
0dc29697-3fab-4fe4-b75e-5e4e6e963c84,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
66190de7-514d-4fb1-8ddf-7bea0a074a0f,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
feb89512-670f-4ca0-8ef0-e332bf9838ba,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
6caeccbc-3658-4dcb-918e-648c3904d6d9,0.0,False,7.0,0,-0.3962261375792996,-0.019049698735945624
6e90b0fb-349b-43f0-8181-e9c59fb6e583,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
bf94aaee-43df-4a35-988c-78b8fcb54512,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
2ec4fe26-364f-4df9-8b79-474a8af47cfd,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
0da92a90-5139-46cf-bb99-72259db0df1b,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
048c3c43-cb34-4b9e-b0d5-c49f55a9a4cb,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
f7aa209b-4af5-4787-b902-769ea558cb45,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
2353e1cb-51dd-45bf-8b2b-184a521970b3,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
267ed303-0e86-473e-8d72-2928df4910b6,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
b05d3a8c-ae67-474a-b867-799ed403c3be,3.0,False,1.0,2,1.6957872180183948,0.01681933696050556
3c5905ef-d0b8-4714-9937-cce8322c5647,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
a33e9357-af0a-4f4d-866b-efd1242b863a,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
30ba0077-943f-4d17-9942-dd1021e9739e,0.0,False,9.0,0,-0.3956327182650558,-0.01927765759239559
a08092b3-62dd-48df-b867-2e595c22571f,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
e7c33750-365b-4d1d-9a40-dc8ed23de79c,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
82347a97-1a02-44ad-ba98-559a6b3722f3,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
591d02da-51b4-4775-a602-24e3f8168db9,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
1d4ea623-fdbe-4dc6-8e39-5bac610f9279,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
4219b4d9-bb6f-4be1-9cb2-1d54d9618362,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
9561a822-d2c5-4712-a2cf-f8e56b65c287,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
9726d559-0312-4e44-8dc6-4183be55ee1c,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
51e64af9-423c-44ee-9156-b3da74038a1c,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
927a6eb2-d7f8-44fa-9ca9-5f0e2bdcc8d4,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
